Comment,Author,Date,Score
[deleted],[deleted],2025-04-21T08:21:03,199
"Boston corruption is unheard of, this must be a mistake.",Right_Independent_71,2025-04-21T07:59:19,140
"This is indicative of one of the largest things that needs to change in our election system. Donations from foreign entities need to end completely, campaign donations should only be allowed from individuals who are US citizens, and they need to be severely limited, $2500 per individual per campaign. We need to end foreign governments and the rich buying power and influence.",Navy_Chief,2025-04-21T11:01:38,57
I'm Chinese American and don't trust my own people!  LOL,bw2082,2025-04-21T08:15:46,131
That's totally not suspicious at all. Biden would've made her SecState,cathbadh,2025-04-21T07:52:23,119
"A new report has revealed that Boston Mayor Michelle Wu’s (D) 2021 election campaign received over $300,000 from a Chinese Communist Party (CCP) intelligence official. Wu is the latest in a growing list of U.S. government officials who have been infiltrated by operatives of Xi Jinping’s communist regime, a trend that experts say must be combated by the Trump administration.  That is treasonous! A deadly offense, if true!",Sure-Wishbone-4293,2025-04-21T08:41:22,83
"It's kinda freaky that all these politicians are accepting funds from the CCP or other foreign governments, but I love that it's being exposed so clearly right now.  I'd also like to see a list of elected officials and universities who have accepted funding from the Emir of Qater.",BadDadJokes,2025-04-21T09:09:37,32
The Russians give to the Rs the Chinese to the Ds at this point are we basically banana republic? I hope Trump can get those loser assholes in congress to actually pass some campaign finance reform and put these corrupt assholes into prison. I hear el Salvador is nice this time of year ; ),FlimsyInitiative2951,2025-04-21T14:28:45,9
Ssssssshhhhhhhooooocked.   Says no one who follows her.,sixtysecdragon,2025-04-21T09:23:46,9
"Of course she did. Totally unexpected news but not shocked in any way.  Also, Fuck Boston anyway.",dummyfodder,2025-04-21T09:48:36,5
See my shocked face?,142Ironmanagain,2025-04-21T10:29:33,1
"I think that Comrade Swalwell (aka Fartwell) was with Fang Fang before he got married. She may have helped set up his run for Congress. She also ""helped"" some others along.",New_Ant_7190,2025-04-21T09:15:46,58
Who's next to join the Wu-Fang Clan?,Ironman650,2025-04-21T13:06:56,2
🤣🤣🤣,New_Ant_7190,2025-04-21T09:16:32,22
Listen to this objective person @ bw2082!,Sure-Wishbone-4293,2025-04-21T08:40:09,16
Correction: Comrade Wu hasn't ascended into the Federal government yet. She's still part of Governor Comrade Healey's Massachusetts mob.,New_Ant_7190,2025-04-21T09:19:41,22
And he was warned by the fbi as well.    Should be in fucking jail,spezeditedcomments,2025-04-21T09:24:47,50
"👍🏻, so the movie “The Departed” has merit?",Sure-Wishbone-4293,2025-04-21T09:21:01,3
"Nah, he's different, he's a (D)emocrat!",New_Ant_7190,2025-04-21T09:25:52,45
"It was based on cooperation between FBI agents and organized crime members in Boston, such as Whitey Bulger who avoided trouble for decades by being tipped off by his FBI handler that would help fabricate more serious crimes to convict Bulger’s rivals in and outside of his own gang  So, yes",SpecialistNote6535,2025-04-21T17:48:21,1
Connolly?,Sure-Wishbone-4293,2025-04-21T17:49:15,1
