Comment,Author,Date,Score
"There was no botched deportation.   He sent a MS-13 gang member, who beats his wife and was possibly involved in human smuggling back to his home country. ",Long_Jelly_9557,2025-04-23T10:52:16,37
What botched deportation?,flyinghorseguy,2025-04-23T10:33:34,26
[deleted],[deleted],2025-04-23T10:50:29,18
"""botched deportation""",AstraVolans_21,2025-04-23T13:36:41,5
His illegal immigration stance and action is one of his strongest points.,YesItIsAnAltAcc,2025-04-23T11:43:39,7
"Except it wasn’t botched. It went exactly how we wanted it to. This is why we voted for him, to get dangerous criminals the hell out of our country.",Frankenberg91,2025-04-23T12:38:12,6
It wasn’t botched,plitspidter,2025-04-23T11:25:15,5
">MS-13 gang member, who beats his wife and was possibly involved in human smuggling  An illegal with deportation order from court. That should be enough. Even ""illegal"" is enough.",frostyfire1990,2025-04-23T14:41:17,10
There wasn't.,The1Sundown,2025-04-23T10:48:51,22
Democrats are worried about their voters. ,Long_Jelly_9557,2025-04-23T15:51:31,6
yeah but the media *thinks* it was botched so now that's all you will ever see about it in perpetuity.   Yet when Obama did the same thing on a much larger scale it was crickets because he was *their guy*,Baptism-Of-Fire,2025-04-23T12:00:44,8
">yeah but the media ***wants people to think*** it was botched so now that's all you will ever see about it in perpetuity.  Made a slight correction. they don't actually think. They get instructed on what to think and say from from a memo generated out of an office on K Street in DC.  But yes, they'll drone on about it until the DNC concocts some other outright lie to excite their ever shrinking base with.",The1Sundown,2025-04-23T12:08:43,5
"The left only sees their own cheerleading, they aren't actually looking at current events and nor are the TV shows they watch all day interested in *presenting* current events. It's just a 24/7 opinion panel now.",D_Ethan_Bones,2025-04-23T13:34:20,2
