Comment,Author,Date,Score
How is this possible? I thought Biden was powerless to do anything about the border. Surely the Executive Branch can't enforce border laws and immigration control??,milton1775,2025-04-29T17:35:50,69
"Way to go Tom Homan, continue with this great work!  Just nine illegal migrants were released into the US during President Trump’s first 100 days in office — compared to 184,000 in the same period last year then-President Biden, border czar Tom Homan said Tuesday.",Sure-Wishbone-4293,2025-04-29T18:50:59,38
...why 9,Daniel_Day_Hubris,2025-04-29T20:18:23,16
Fix the immigration system or all of this administrations work can easily get reversed.,obalovatyk,2025-04-30T05:42:19,3
Turns out you just needed a good president.,Chikaze,2025-04-30T03:18:50,3
That's 9 too many,Erotic-Career-7342,2025-04-29T20:19:41,2
Should be 0 but I’ll take this vast improvement!,Funny-Apricot-0712,2025-04-30T10:13:33,1
And Biden supposedly wanted further legislation!!!!,AndForeverNow,2025-04-29T22:29:49,3
You may be on to something here…,fearless-penguin,2025-04-29T20:40:22,11
">Homan stressed that the nine who were allowed in all had good reasons. Four were material witnesses in criminal investigations they wanted to testify in court, another four were in “extreme medical distress” and one was released on unspecified humanitarian grounds, Homan said.",Mountain_Man_88,2025-04-29T23:23:16,24
So they can go back and tell of what happened to the others… as a warning.,fearless-penguin,2025-04-29T20:41:15,12
">Homan stressed that the nine who were allowed in all had good reasons. Four were material witnesses in criminal investigations they wanted to testify in court, another four were in “extreme medical distress” and one was released on unspecified humanitarian grounds, Homan said.",Mountain_Man_88,2025-04-29T23:23:24,18
You’re doing the lord’s work.,Scerpes,2025-04-30T00:20:08,8
I like the other guys answer better.,Daniel_Day_Hubris,2025-04-30T08:03:29,2
So then 4 had good reasons,Funny-Apricot-0712,2025-04-30T10:14:01,2
