Comment,Author,Date,Score
Is that supposed to be a threat?  By all means go!  lol,bw2082,2025-04-15T16:03:00,247
I wish they fought this hard for the US citizens.,Kern_system,2025-04-15T18:17:59,53
"If only this worthless Senator got this worked up about his own American constituents like Rachel Morin, who was brutally beaten to death by one of his precious illegal aliens.",Highwiind-D4,2025-04-15T16:27:17,132
DO IT!! Heck let's fund a go fund me for the trip,Crisgocentipede,2025-04-15T16:12:41,86
Don't threaten us with a good time.,Q_me_in,2025-04-15T16:21:43,39
So he’s going to go abduct a foreigner from their home country to embarrass Donald Trump…  They still can’t figure out why they lost?,Bamfor07,2025-04-15T17:40:43,22
"Is the guy a MS-13 member or not? If he is, he can stay there. I don’t care. If not, we can’t be sending random people to the El Salvador gulag run by an apparently benevolent dictator.  I know the president is cleaning up his country and is a friendly dictator who seems to be making his citizens’ lives better, but he’s still a dictator.",esqadinfinitum,2025-04-15T16:44:24,49
"I hope to God he actually goes there, livestreams it, does something stupid, and gets tossed into prison for it. That'd be comedy gold.",Fact_Stater,2025-04-15T16:48:56,12
"With any luck he’ll actually do it, get locked up, and we wont try to bring him back.   2 seperate immigration judges found the deported guy to be a gang member, hes an el salvadoran citizen as well. How do these assholes think this works?",Fishingforyams,2025-04-15T16:37:53,22
Your terms are acceptable,Xander_hades_,2025-04-15T18:12:14,8
![gif](giphy|FNBHUqruiI1m1gLDh8),apollyon_53,2025-04-15T17:14:00,9
"Seriously? 2 US courts and the president of El Salvador have stated that he has ties to MS-13 and is a known murderer. That violates the court order he had for being in the US. Bye, Felicia.",caffeinatedgoober,2025-04-15T17:56:13,4
Have fun in El Salvador,Empire2k5,2025-04-15T17:40:23,6
Send the democrackpots to the moon.,Ironman650,2025-04-15T16:04:16,11
Your terms are acceptable,BrockLee76,2025-04-15T17:48:48,6
Bye bye! Have a nice trip!,WoodEyeLie2U,2025-04-15T18:10:47,5
Do you one better. How about you join the guy in his cell? Show some real solidarity? 😌,____IIIII___ll__I,2025-04-15T17:21:24,5
What is even the plan here? He's going to go to a foreign country and break one of THEIR citizens out of jail so he can come back here and... Something?,Evilsmile,2025-04-15T18:07:01,3
These are the same democrats who wanted the unvaccinated from Covid in camps right?,JTuck333,2025-04-15T17:26:40,1
Bye Bye now.,Key-Monk6159,2025-04-15T18:57:16,0
They go to El Salvador and become radicalized.,red-african-swallow,2025-04-15T19:12:57,-1
Your terms are acceptable ,Dead-as-a-Doornail,2025-04-15T19:15:10,1
"El Salvador: <denies entry to Dem Senator at airport, orders him to leave>",ITrCool,2025-04-15T19:20:40,24
I mean if it's a one way ticket I think that's preferable...,Rare_Cobalt,2025-04-15T19:51:16,-1
I hope El Salvador deports him.,GentryMillMadMan,2025-04-15T19:55:22,-1
I thought this was going to be a Babylon Bee article...,MarioFanaticXV,2025-04-15T20:20:09,0
"I know it's one of the safest countries in the world right now, but I had daydreams of him being incarcerated in the prisons there. Would serve his virtue-signaling ass just right.",goober1157,2025-04-15T20:22:16,-3
Win win situation!,backpackingquestion,2025-04-15T22:15:46,0
I wonder what crime(s) he will commit while there and either be imprisoned or deported for?,DJSpawn1,2025-04-15T22:40:01,0
Friendly reminder that an American citizen died in a Ukraine Prison and the Biden administration didn't give a shit. But their priorities now are bringing back violent criminals...,dankhorse25,2025-04-16T00:40:01,0
"Okay, bye!",GadsdenSnek762,2025-04-16T10:18:10,1
"The lengths Democrats will go to humiliate themselves is frankly astonishing. The fact they'd hitch their wagon to this dipshit, to the point where they do a wellness check of an illegal alien in El Salvador, shows you just how much they've lost the plot. ",WPWeasel,2025-04-16T18:38:26,1
Ok but once you leave you’re not allowed to come back.,ILikestoshare,2025-04-15T17:18:37,2
ok byeeeeee,an0m_x,2025-04-15T17:01:38,2
![gif](giphy|7k2LoEykY5i1hfeWQB),r2k398,2025-04-15T17:20:01,1
