Comment,Author,Date,Score
Every single nation needs to tell Trump to fuck off with his DEI demands.,No_Size9475,2025-05-10T09:36:42,39
"""The city council said Friday that it will not comply with the embassy’s demands or respond officially.  “We were really surprised, of course,” Jan Valeskog, vice mayor for city planning, told The Associated Press. “We will not sign this document at all, of course not.”  Valeskog said that while the city wants to continue its good relationship with the embassy, it will follow Swedish law and city policies to include DEI practices.""",Lebarican22,2025-05-10T08:46:08,26
Hmm I wonder what business it is of theirs to tell other countries what do do?,Electronic-Sun-8275,2025-05-10T09:38:28,14
"I think all countries should just respond to these demands with ""lol"". Don't entertain him for a second.",VaguelyArtistic,2025-05-10T11:03:06,12
"Yea, Stockholm!  Elbows up from 🇨🇦",Acrobatic-Factor1941,2025-05-10T10:53:46,9
That a big fuck you to the tiny tangerine traitor....Yes,sorceress94107,2025-05-10T11:42:11,6
"This buffoon needs more pushback. I mean he’s sending 20,000 ice troops. Where are they gonna go up, your ass so clinch it.",bapeach-,2025-05-10T11:24:00,3
Yes and we need to be on each group supporting countries that are being threatened to say.. Don't back down. ,Lebarican22,2025-05-10T11:30:37,9
His DEI demands are just white supremacy.,sack-o-matic,2025-05-10T15:07:23,1
"Trump thinks he is emperor, not just king. ",Lebarican22,2025-05-10T11:29:55,5
I would love that! ,Lebarican22,2025-05-10T11:27:57,5
"Question is... Since they will run out of money by July, are we going to have a lot of disgruntled brown shirts?",Lebarican22,2025-05-10T11:27:29,2
giggle,sorceress94107,2025-05-10T11:43:59,2
